Date,Tweet,City,Country
2023-02-18 15:28:17+00:00,"In reality, there are many potential cybersecurity dangers wrapped up in this impressive technology developed by OpenAI...#cybersecurity #artificalintelligence #ChatGPT #OpenAIChatGPT #OpenAIChat 
https://t.co/x35TWz6FOp",Lagos,Nigeria
2023-02-18 15:20:16+00:00,"I asked ChatGPT who the most successful boy group was in the world...
#ChatGPT #BTS #ai https://t.co/XOlQPoYA1O",Cape Town,South Africa
2023-02-18 14:56:46+00:00,"Will BingChat override ChatGPT anytime sooner or later?
Hmmmm
#BingChat #ChatGPT",Somanya,Ghana
2023-02-18 13:12:25+00:00,Thanks @tarekbadrsh  for Activated #ChatGPT 😊🤟,Cairo,Egypt
2023-02-18 12:31:02+00:00,"This complete story was generated by just 3 AI tools

Generated the script with #ChatGPT: contact me to create your own personal chatgpt AI Assistant. 

Generated the video with #PictoryAI:  https://t.co/xnIzZgztLO

Generated the voice over with #MurfAI: https://t.co/hj6IEpCdSJ https://t.co/WElFzV2eqj",Port Harcourt,Nigeria
2023-02-18 09:21:49+00:00,"#ChatGPT tell me concept from maths that you don't understand but is easy for hamster to solve?

Calculus! Hamsters are able to spin their wheels quickly, so they can easily calculate the derivatives and integrals of equations that humans find difficult.",Centurion,South Africa
2023-02-18 08:49:36+00:00,"Quote of the Month
""It's Nice to Be Important, But it's More Important to Be Nice""..…... UK PM, Rishi Sunak @RishiSunak and @BillGates #ChatGPT AI Interview https://t.co/4zmM2NGHNJ",Lagos,Nigeria
2023-02-18 07:04:52+00:00,"Really think about ChatGPT and Bing intergration, now the original limitation of GPT3 was 2021, now 3 months prior GPT3 was accessing real time data, from the most second search engine of Microsoft.... think about AI learn real time data. #ChatGPT #Microsoft",Johannesburg,South Africa
2023-02-18 06:34:03+00:00,What if every Kenyan teacher had an AI assistant? Introducing Hodari..: https://t.co/Ku2uedQDN2 #edumental #ChatGPT #ArtificialIntelligence,Nairobi,Kenya
2023-02-18 02:44:34+00:00,"AI and all forms of modern technology, isn't here to take away your job rather to help improve your productivity. If you can't beat them, you ?
A word is enough for the wise.
#ChatGPT",Ibadan,Nigeria
2023-02-17 23:42:57+00:00,"Every Sci-Fi film out there: AI will mean the end of humanity.

OpenAI, Google, IBM: But are you sure though?? 😂

#ChatGPT #BardAI",Nairobi,Kenya
2023-02-17 23:23:41+00:00,Now people started to get mad when you win them in an argument and you use ChatGPT as an argument #ChatGPT,Tunis,Tunisia
2023-02-17 23:02:17+00:00,I love #ChatGPT,Kaduna,Nigeria
2023-02-17 22:49:16+00:00,"Will Google #Bard be the #chatGPT killer ?
Does someone have an answer for this question?
https://t.co/wx28aEN79S",Sfax,Tunisia
2023-02-17 21:14:45+00:00,"has chatGPT suddenly become soo bad 🥲🥲or what is not happening.

On paid version and can't do half the things i was doing with the free version - for coding 

#ChatGPT #openai #OpenAIChatGPT",Nairobi,Kenya
2023-02-17 18:15:13+00:00,Just wave and smile as we move towards the terminator #blackmirror #AI #ChatGPT https://t.co/9rVI1OOBAw,Harare,Zimbabwe
2023-02-17 17:55:29+00:00,"@elonmusk @elonmusk you just jealous of #ChatGPT.

But we all know a bit later you will be part of something bigger #proudly #sadlyIamAelonfan",Johannesburg,South Africa
2023-02-17 17:11:24+00:00,@kennedykwangari @kutv_kenya thou shall not hype.  pledge #chatGPT,Nairobi,Kenya
2023-02-17 16:37:23+00:00,"@elonmusk Artificial intelligence is something that we need to be quite concerned about as @elonmusk puts it.

@JohnOrimbo illustrates through his fictional AI developed script ""AI Takes Over Humanity"" and it's scary to think of the grave implications of AI awaiting humanity. #ChatGPT https://t.co/JtRSZjNotA",Nairobi,Kenya
2023-02-17 16:34:08+00:00,"Artificial intelligence is something that we need to be quite concerned about as @elonmusk says.

@JohnOrimbo illustrates through his fictional AI developed script ""AI Takes Over Humanity"" and it's scary to think of the grave implications of AI awaiting humanity. #ChatGPT https://t.co/L4M2m2RsAm",Nairobi,Kenya
2023-02-17 14:26:36+00:00,Forget about about #ChatGPT Open AI Playground is the real deal...,Nairobi,Kenya
2023-02-17 14:18:55+00:00,"#ChatGPT certainly didn't expect me to laugh at this, coz what? 😂😂😂 https://t.co/CJ9l7ewFhO",Lagos,Nigeria
2023-02-17 14:08:13+00:00,"SA Startup Wise Move Revolutionises Moving Industry With AI-Powered ChatGPT Integration 
https://t.co/lEudUwly6x

#tech #africa #ai #startup #innovation #chatgpt https://t.co/gBVPLD5fG3",Accra,Ghana
2023-02-17 14:07:58+00:00,@MkenyaMzi Thanks for getting us started on this convo. Looking forward to learning more … set the reminder and see you in roughly an hour from now. https://t.co/zbtSJ8bH4h #AI #ChatGPT #BardAI,Nairobi,Kenya
2023-02-17 14:00:42+00:00,"ChatGPT has sparked tremendous conversations over the past few months on social media. The AI tool is definitely taking consumers by storm. 

We would love to hear your experiences when using or playing with this new toy? 

#ChatGPT #CherryRepublik #ThePurpleBrand https://t.co/buvJ5mIxt7",Johannesburg,South Africa
2023-02-17 14:00:31+00:00,"Best AI website and tools. We gather only the best for you. #coachcalen #sellestaai #ChatGPT 
#AIpoweredtoolsforamazon #amazonlistingoptimization
https://t.co/SIF0fuQsFJ",Rivers,Nigeria
2023-02-17 13:48:25+00:00,ChatGPT is Goated in some ways #ChatGPT #Twitter Elon https://t.co/snGvIgOa7i,Lagos,Nigeria
2023-02-17 13:37:52+00:00,ChatGPT really helping me🧘‍♂️ #ChatGPT,Lagos,Nigeria
2023-02-17 13:33:14+00:00,@krissvicc 💯... I hope they have something up their sleeve to counter it. Will their version of #ChatGPT (#BardAI) still keep them head of the pack or is the beginning of a new era -the Bing Era?,Nairobi,Kenya
2023-02-17 13:13:24+00:00,"@krissvicc Let's try ""I'll Bing It"" It doesn't have a good ring to it but maybe because it is still new. Time will tell particularly now that it is going to incorporate #ChatGPT.",Nairobi,Kenya
2023-02-17 12:13:34+00:00,So humans created #ChatGPT and made it ask the same humans to prove they are real humans!,Kilifi,Kenya
2023-02-17 11:40:13+00:00,"I’d pay for the #ChatGPT that was first made public, I won’t pay for what it is now.",Johannesburg,South Africa
2023-02-17 11:37:49+00:00,"GARBAGE in garbage out. Do you notice the biases?

#WorldViewBiase #AlgorithmBiase #ChatGPT #AI.

Expert Opinion™ Trust the Science™.

#Gobalism #StakeholderCapitalism #Technocracy #ClimateChange #PublicHealth #Virology #Vaccines #CriticalTheroy #WokeIdeology.",Montagu,South Africa
2023-02-17 11:25:39+00:00,"Elon Musk wants 'truthGPT' instead of 'chatGPT'? Maybe he should use it to generate honest tweets about his recent crypto moves or use #ChatGPT to help him come up with better jokes? What is AI's role in shaping our concept of truth? 
#ElonMusk#AI#JoburgPostReports#TheDailyFeed",Johannesburg,South Africa
2023-02-17 10:47:00+00:00,What is your opinion about #chatGPT or #ai helping with revision for students? https://t.co/52uZfpaS6Z,Kampala,Uganda
2023-02-17 10:08:36+00:00,"Here we go with #ChatGPT  plugin in @qgis as #QChatGPT am yet to explore the power of @OpenAI in @qgis . Lets dive in 

@wemappers @GISforAfrica @SuperMap__GIS @RCMRD_ @gischatbot",Nairobi,Kenya
2023-02-17 09:53:40+00:00,"A case for more semantics in our data. Hint: check his profile after reading his thread.

Cc @AlanMorrison @kidehen @danbri @aaranged @ImageSnippets @nopiedra @namedgraph @TheodoraPetkova

#SemanticWeb #LinkedData #Web30 #ChatGPT #llm #AI",Lagos,Nigeria
2023-02-17 09:30:01+00:00,The rise of ChatGPT and other innovative technologies will also play a critical role in addressing the challenges facing the world and Africa in 2023. #ChatGPT #TechForImpact #Empowerment #sustainablefuture @alkags,Nairobi,Kenya
2023-02-17 09:20:13+00:00,The #power of #ChatGPT,Livingstone,Zambia
2023-02-17 09:16:19+00:00,"Oh crap  I think I just broke #ChatGPT and all I asked was for a 5 letter word with 2nd letter ""a"" and last letter ""e"". 30 minutes later and its still grinding away. I think I can smell burning electrical components.",Cape Town,South Africa
2023-02-17 09:15:36+00:00,"BEWARE! There's a growing concern that conversational AI like chatGPT could be used to manipulate people. Since it is interactive, it can change its tactics of manipulation to match you (The user)
#programming
#ChatGPT
#ArtificialIntelligence
#AI
https://t.co/aMVDB5GOBL",Nairobi,Kenya
2023-02-17 09:02:51+00:00,"Let's talk about #AI. ChatGPT is taking the world by storm! It's revolutionising the way we communicate with AI, providing a natural and intuitive experience that allows for more meaningful conversations. 
Have you tried it?

PS: This post was written by #ChatGPT 😃",Sandton,South Africa
2023-02-17 08:43:49+00:00,"(7/7)
These are just a few of the numerous  available AI tools. I hope they're as helpful to you as they have been to me! Happy end week!

#AI #DallE2 #Nairobi #Grammarly #ChatGPT #AIArtwork",Thika,Kenya
2023-02-17 08:41:33+00:00,"As AI technology advances, it's crucial to ensure that it's used ethically and for the greater good. Let's come together to discuss how we can regulate AI for the benefit of all. #AIregulation #publicinterest #workshop #ChatGPT",Cape Town,South Africa
2023-02-17 05:44:55+00:00,"#ChatGPT 
I love this
Writing #story for you just from giving it instruction on how the story will look like.
#mindblowing  @Google 
Think @Apple need to improve on their #Siri 
I think that #chatgpt3 needs to have some #features that can make if more fun.
#TechNews @DubaiCares https://t.co/8TmTI1hIfi",Enugu,Nigeria
2023-02-17 05:09:16+00:00,"Asking #ChatGPT some details I should include in the insurance SaaS product I am designing. Love it!
#uxdesigner #uxwriting https://t.co/bfI2QYTApC",Nairobi,Kenya
2023-02-17 05:06:27+00:00,"Your job is very secure, stop the panic. There very many times #GitHub #copilot has suggested things I don't want.
There many times #chatGPT suggests code that is not UpTo standard. 
Relax and equip yourself with more knowledge.",Kampala,Uganda
2023-02-17 04:42:00+00:00,Why a Conversation With Bing’s Chatbot Left Me Deeply Unsettled #bing #chatbot #chatgpt #edtech #ai #edtechchat #edchat | @scoopit https://t.co/TFxaVqjDrq,New Cairo,Egypt
2023-02-17 01:40:10+00:00,@pmarca #ChatGPT #AI response to this theory. 🤔 https://t.co/NAlOo5ozXB,Pretoria,South Africa
2023-02-16 23:45:41+00:00,Can #ChatGPT write a comms plan?,Accra,Ghana
2023-02-16 22:37:13+00:00,ChatGPT: What cybersecurity dangers lurk behind this impressive new technology? https://t.co/iYTPOV5fm3 #FeaturedArticles #ChatGPT #cybersecuritydangers #NewTechnology https://t.co/IAEFyfocsb,Accra,Ghana
2023-02-16 21:57:25+00:00,"This is what #ChatGPT has to say about @Twitter 

Twitter, the social media company, has had a mixed track record of profitability over the years. While it has generated significant revenue, it has not consistently been profitable on a GAAP…",Johannesburg,South Africa
2023-02-16 21:51:48+00:00,"This is what #ChatGPT has to say about @elonmusk 

Elon Musk, the entrepreneur behind Tesla, SpaceX, and other companies, has a unique approach to starting and growing businesses. Here are ten key philosophies he has shared over the years:",Johannesburg,South Africa
2023-02-16 21:46:14+00:00,"I asked #ChatGPT about Jeff Bezos:

Jeff Bezos, the founder and former CEO of Amazon, has outlined his top approaches to business in his annual letters to shareholders. Here are ten key points that he has emphasized over the years:",Johannesburg,South Africa
2023-02-16 21:41:24+00:00,"I’m still playing around with #ChatGPT 

Here’s another thread:

Warren Buffett is known for his annual shareholder letters, which provide insight into his investment philosophy and strategies. Here are ten key points that have been mentioned in his letters over the years:",Johannesburg,South Africa
2023-02-16 20:14:41+00:00,.So it is graduation week and the graduates are gonna be giving speeches. I believe the fellows at #ChatGPT got to know this as well. I hope the quality of speeches have been better where you were invited. https://t.co/6TjNwTB5Er,Kampala,Uganda
2023-02-16 18:33:52+00:00,"Get a sneak peek at  WideBot-ChatGPT INTEGRATION!🎊🤖🎇

We are thrilled to announce the integration of Widebot's #Chatbot with OpenAI's #ChatGPT, a powerful language model. “OpenChat” enables you to:
-Leverage the power of AI to deliver faster, smarter,",Cairo,Egypt
2023-02-16 17:27:01+00:00,"Latest podcast episode: #OpenAI’s #ChatGPT and the end of Google search?
https://t.co/MmoursqrCO",Johannesburg,South Africa
2023-02-16 16:39:39+00:00,Using #ChatGPT to help me come up with some ideas for Excel activities in #Excel based on Kathy Schrock's revised Bloom's taxonomy for the use of technology and digital tools in learning. https://t.co/7HYbme8qWu,Johannesburg,South Africa
2023-02-16 16:27:43+00:00,"Unlock the Power of AI with ChatGPT. In this video we explain to you 4 ways Chat GPT can help to make your work easier as a Tech Bro/Sis.

#CHATGPT #LanguageAI #AI #Tech https://t.co/tfzEIJW0nA",Lagos,Nigeria
2023-02-16 16:00:37+00:00,#ChatGPT| What #cybersecurity dangers lurk behind this impressive new #technology? https://t.co/cwhtN5EHRR via @The Government and Business Journal,Lagos,Nigeria
2023-02-16 15:43:46+00:00,Asked #ChatGPT „What are the benefits that I should list on our website https://t.co/55jNVD8a5h for operating a permaculture food forest @laVistaLodge in a Mediterranean climate in the #GardenRoute Region with great views of the bay and a chef and hotel staff on the property?,Plettenberg Bay,South Africa
2023-02-16 15:30:00+00:00,"First learning platform in the world to provide access to OpenAI's ChatGPT via WhatsApp.

https://t.co/SNpwNwVIT6

#TechNews | #WhatsApp | @TechsysDigital | @DigifyAfrica | @Theboardmember | #innovation | #OpenAI | #ChatGPT",Cape Town,South Africa
2023-02-16 14:47:27+00:00,"Are you ready to step into the future and leverage the power of AI to earn big bucks? With artificial intelligence at your fingertips, you can unlock new opportunities for growth and profit in your business. A Thread 🧵 #Ai #ai #ChatGPT",Port Harcourt,Nigeria
2023-02-16 14:41:55+00:00,"@DatPasserby See this https://t.co/CD59mYX6Mp

#AI #NoCode #prompt #ChatGPT",Lagos,Nigeria
2023-02-16 14:41:24+00:00,"@awekemi See this https://t.co/CD59mYX6Mp

#AI #NoCode #prompt #ChatGPT",Lagos,Nigeria
2023-02-16 14:41:00+00:00,"@CryptoK02843078 See this: https://t.co/CD59mYX6Mp

#AI #NoCode #prompt #ChatGPT",Lagos,Nigeria
2023-02-16 14:40:58+00:00,"Don't let a limited budget hold you back from taking advantage of the benefits of AI. Start small, experiment, and see the impact that these budget-friendly AI solutions can have on your bottom line. Follow for more information about Ai. #ChatGPTPlus #ChatGPT #ai",Port Harcourt,Nigeria
2023-02-16 14:40:23+00:00,"@MADBomber86 Thanks for the tweet.

This is more relevant https://t.co/CD59mYX6Mp

#AI #NoCode #prompt #ChatGPT",Lagos,Nigeria
2023-02-16 14:40:14+00:00,"@AnilMeena_21 Thanks for the tweet.

This is more relevant https://t.co/CD59mYX6Mp

#AI #NoCode #prompt #ChatGPT",Lagos,Nigeria
2023-02-16 14:39:57+00:00,"@LukeJudge Thanks for the tweet.

This is more relevant https://t.co/CD59mYX6Mp

#AI #NoCode #prompt #ChatGPT",Lagos,Nigeria
2023-02-16 14:37:25+00:00,"Are you a business owner who thinks that artificial intelligence is only for big corporations with huge budgets? Think again! With these 5 budget-friendly ways to use AI, you can take advantage of this cutting-edge technology and boost your bottom line. A Thread 🧵#ChatGPT #Ai",Port Harcourt,Nigeria
